id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,0.0,13101.434084175833,19122.104060048765,49913.53125499561,-1202.3485445070305,-1843.5548025421124,-4991.3531254995605,Ballistic_Missile,1
1,1.0,11900.33026971904,17280.457795652655,44917.535422503584,-1201.103814456793,-1841.6462643961088,-4995.995832492022,Ballistic_Missile,1
1,2.0,10701.465965921921,15442.245361364172,39921.04484302124,-1198.8643037971185,-1838.2124342884836,-4996.490579482343,Ballistic_Missile,1
1,3.0,9506.624526532381,13610.2011642582,34931.51030123919,-1194.8414393895403,-1832.0441971059722,-4989.534541782048,Ballistic_Missile,1
1,4.0,8318.981972034973,11789.194980111506,29962.227559832896,-1187.6425544974086,-1821.0061841466947,-4969.282741406297,Ballistic_Missile,1
1,5.0,7144.12245803338,9987.78896581973,25036.62106500643,-1174.8595140015934,-1801.4060142917774,-4925.606494826463,Ballistic_Missile,1
1,6.0,5991.630977891484,8220.679742116554,20194.98270411239,-1152.4914801418963,-1767.1092237031746,-4841.6383608940405,Ballistic_Missile,1
1,7.0,4877.250250511399,6512.005538444396,15503.63833158919,-1114.3807273800853,-1708.6742036721582,-4691.344372523198,Ballistic_Missile,1
1,8.0,3824.8565211870473,4898.375678180721,11063.43817996503,-1052.3937293243519,-1613.629860263675,-4440.200151624162,Ballistic_Missile,1
1,9.0,2865.8448115480237,3427.9279855575887,7007.420168746308,-959.0117096390236,-1470.4476926231316,-4056.0180112187213,Ballistic_Missile,1
1,10.0,2032.0537673234053,2149.4804913435596,3471.197030119596,-833.7910442246185,-1278.4474942140291,-3536.223138626712,Ballistic_Missile,1
1,11.0,1342.0886246632128,1091.5605078670765,535.1494323173756,-689.9651426601924,-1057.9199834764831,-2936.0475978022205,Ballistic_Missile,1
1,12.0,1216.8541002304692,899.5390594968596,0.0,0.0,0.0,0.0,Ballistic_Missile,1
2,0.0,-3507.822684784228,-1549.0670757056355,7994.272051467337,44.36234497392842,26.625039842996404,0.0,cruise_missile,2
2,1.0,-3464.2698583747297,-1522.9101171846667,7994.592270959909,43.55282640949847,26.156958520968775,0.3202194925717834,cruise_missile,2
2,2.0,-3419.8929015197527,-1496.6049375255066,7995.219139134463,44.37695685497706,26.305179659160157,0.626868174553912,cruise_missile,2
2,3.0,-3375.573023611291,-1470.229145209336,7996.131979385088,44.3198779084619,26.375792316170557,0.9128402506250537,cruise_missile,2
2,4.0,-3331.662198508626,-1443.9088055045904,7997.303446514705,43.910825102664866,26.320339704745404,1.1714671296165895,cruise_missile,2
2,5.0,-3288.1251351707233,-1417.9592603513922,7998.700091549619,43.53706333790273,25.94954515319829,1.396645034914631,cruise_missile,2
2,6.0,-3243.9964344944883,-1391.658768913283,8000.283043855595,44.12870067623483,26.300491438109148,1.5829523059756054,cruise_missile,2
2,7.0,-3199.7800015630255,-1364.9801994315787,8002.008798173479,44.21643293146263,26.678569481704262,1.7257543178837853,cruise_missile,2
2,8.0,-3154.2523778117848,-1337.9023938808682,8003.8300923321385,45.52762375124062,27.077805550710632,1.8212941586594287,cruise_missile,2
2,9.0,-3107.734415034427,-1309.4291401406704,8005.6968597805235,46.517962777357724,28.473253740197727,1.866767448385099,cruise_missile,2
2,10.0,-3061.827800335646,-1280.4404360714473,8007.557239736605,45.906614698781006,28.98870406922306,1.8603799560813659,cruise_missile,2
2,11.0,-3016.596556018777,-1251.1359931815764,8009.358626701705,45.23124431686881,29.30444288987082,1.8013869651000314,cruise_missile,2
2,12.0,-2971.7416023237706,-1221.9462445982672,8011.048740352406,44.85495369500639,29.18974858330912,1.690113650700479,cruise_missile,2
2,13.0,-2926.8224456445528,-1192.7058086511063,8012.576696411623,44.91915667921775,29.240435947161007,1.5279560592172783,cruise_missile,2
2,14.0,-2881.7278307416127,-1163.8616300335523,8013.894059023007,45.094614902939966,28.84417861755397,1.317362611384116,cruise_missile,2
2,15.0,-2837.2846735074672,-1135.9747734377236,8014.955855410399,44.44315723414527,27.88685659582878,1.061796387392264,cruise_missile,2
2,16.0,-2792.4505452271897,-1107.7912626311215,8015.721534192936,44.83412828027742,28.183510806601966,0.7656787825368776,cruise_missile,2
2,17.0,-2748.0164437388817,-1079.5950590642776,8016.15584963724,44.434101488307995,28.19620356684383,0.4343154443036865,cruise_missile,2
2,18.0,-2702.669797831382,-1050.783646543112,8016.229655346321,45.346645907499735,28.81141252116566,0.07380570908096956,cruise_missile,2
2,19.0,-2656.889690255838,-1021.5251306325774,8015.920592390513,45.780107575543674,29.258515910534527,-0.3090629558086196,cruise_missile,2
2,20.0,-2610.124264024712,-992.9946697123645,8015.213658654304,46.7654262311261,28.530460920212928,-0.7069337362093817,cruise_missile,2
2,21.0,-2562.725678884846,-964.8983393862661,8014.101648175244,47.398585139866,28.09633032609836,-1.1120104790600192,cruise_missile,2
2,22.0,-2515.1540047432354,-935.8067022103147,8012.585451454111,47.57167414161056,29.09163717595139,-1.5161967211338356,cruise_missile,2
2,23.0,-2467.018852978387,-906.4329420573785,8010.674210082762,48.13515176484848,29.37376015293631,-1.9112413713479703,cruise_missile,2
2,24.0,-2419.6024157052357,-876.4880736559172,8008.3853215282925,47.41643727315125,29.94486840146122,-2.2888885544701623,cruise_missile,2
2,25.0,-2371.639402031413,-846.3285383615066,8005.744292487682,47.963013673822864,30.159535294410617,-2.641029040609827,cruise_missile,2
2,26.0,-2323.089221833249,-815.6199179112476,8002.784441843255,48.55018019816366,30.708620450258955,-2.959850644427651,cruise_missile,2
2,27.0,-2274.0441378009095,-784.3683511005308,7999.546456861922,49.0450840323397,31.251566810716778,-3.2379849813332453,cruise_missile,2
2,28.0,-2225.038616193036,-753.9294094380243,7996.077808846781,49.00552160787361,30.438941662506522,-3.468648015140479,cruise_missile,2
2,29.0,-2176.69532046487,-723.6153010574449,7992.43203692471,48.34329572816604,30.314108380579505,-3.6457719220718707,cruise_missile,2
2,30.0,-2129.2383438786073,-693.9428757499704,7988.667910996422,47.456976586262556,29.67242530747442,-3.7641259282878585,cruise_missile,2
2,31.0,-2082.169201320501,-665.046696915278,7984.848487046207,47.069142558106186,28.89617883469249,-3.8194239502149028,cruise_missile,2
2,32.0,-2034.4344270157374,-635.1325706569628,7981.040069970059,47.73477430476377,29.914126258315108,-3.808417076147253,cruise_missile,2
2,33.0,-1985.9058860375208,-605.5510122416457,7977.311100799487,48.52854097821664,29.58155841531711,-3.728969170573114,cruise_missile,2
2,34.0,-1938.0257345744294,-574.9735236289727,7973.730986643951,47.88015146309146,30.57748861267303,-3.580114155535562,cruise_missile,2
2,35.0,-1889.8130713153053,-544.1460382282471,7970.368892822265,48.21266325912422,30.82748540072556,-3.3620938216867806,cruise_missile,2
2,36.0,-1842.0769390452679,-513.3075443467993,7967.292517481557,47.73613227003732,30.83849388144775,-3.0763753407070795,cruise_missile,2
2,37.0,-1794.088677756907,-481.9124238282875,7964.5668694963,47.98826128836098,31.395120518511813,-2.7256479852572504,cruise_missile,2
2,38.0,-1746.1864552816721,-451.0168346399237,7962.253070589133,47.90222247523477,30.895589188363846,-2.3137989071664036,cruise_missile,2
2,39.0,-1697.7630400520318,-420.1983578866107,7960.407202415638,48.423415229640234,30.818476753312925,-1.84586817349536,cruise_missile,2
2,40.0,-1649.438479911103,-390.0574567003517,7959.0792188079,48.32456014092881,30.14090118625906,-1.3279836077372011,cruise_missile,2
2,41.0,-1602.4865081024986,-360.0066181657245,7958.311942483899,46.95197180860431,30.050838534627186,-0.7672763240020531,cruise_missile,2
2,42.0,-1554.8116968169634,-330.2891205694862,7958.14016431394,47.674811285535185,29.717497596238275,-0.17177816995862782,cruise_missile,2
2,43.0,-1506.4819545347475,-300.29661861236974,7958.5898617098055,48.32974228221586,29.992501957116488,0.4496973958660888,cruise_missile,2
2,44.0,-1457.8859970663543,-270.2290936354743,7959.677550890062,48.595957468393166,30.067524976895392,1.0876891802561388,cruise_missile,2
2,45.0,-1408.5377673433206,-240.65000849446125,7961.409785704321,49.34822972303363,29.579085141013085,1.7322348142584736,cruise_missile,2
2,46.0,-1359.607227315992,-211.25384212987535,7963.782813402456,48.930540027328625,29.396166364585902,2.3730276981353926,cruise_missile,2
2,47.0,-1311.0484966737213,-181.9942257253404,7966.782395248163,48.558730642270824,29.259616404534952,2.9995818457073615,cruise_missile,2
2,48.0,-1262.133072118316,-152.43643874113397,7970.383797239352,48.91542455540525,29.557786984206455,3.601401991188709,cruise_missile,2
2,49.0,-1213.2418091403656,-122.69867170967679,7974.551953452868,48.89126297795045,29.737767031457185,4.16815621351577,cruise_missile,2
2,50.0,-1164.2174230412143,-92.3689391482961,7979.241801722084,49.0243860991513,30.329732561380684,4.689848269216578,cruise_missile,2
2,51.0,-1115.5624179845154,-61.61114279970835,7984.398788528418,48.65500505669888,30.757796348587764,5.156986806333306,cruise_missile,2
2,52.0,-1068.0658124181666,-31.719902675609852,7989.959537187729,47.49660556634885,29.891240124098495,5.560748659311805,cruise_missile,2
2,53.0,-1020.1504084831865,-1.1141214927811767,7995.852670685632,47.91540393498012,30.605781182828675,5.893133497902573,cruise_missile,2
2,54.0,-971.7542525928311,28.951317043644355,8001.9997779066525,48.396155890355466,30.065438536425532,6.14710722102053,cruise_missile,2
2,55.0,-922.2526446692001,58.8705930050687,8008.316509554157,49.50160792363106,29.919275961424347,6.316731647504291,cruise_missile,2
2,56.0,-872.0572106978797,88.26095522796294,8014.713787811571,50.19543397132038,29.390362222894243,6.397278257414194,cruise_missile,2
2,57.0,-821.8050751366383,117.09849930893185,8021.099111788431,50.25213556124137,28.837544080968918,6.385323976860361,cruise_missile,2
2,58.0,-771.3544491881105,146.15739090164678,8027.377939061117,50.45062594852772,29.058891592714918,6.278827272686073,cruise_missile,2
2,59.0,-720.6999576066158,175.15943132794396,8033.455122187532,50.65449158149463,29.00204042629719,6.077183126414292,cruise_missile,2
2,60.0,-669.922961965019,204.56985224687963,8039.236377972497,50.77699564159682,29.410420918935674,5.781255784965724,cruise_missile,2
2,61.0,-619.6276457734657,234.55689472154893,8044.629766506123,50.29531619155326,29.987042474669288,5.3933885336250595,cruise_missile,2
2,62.0,-568.7412521220764,264.75865559403263,8049.547156605198,50.88639365138926,30.20176087248368,4.917390099075204,cruise_missile,2
2,63.0,-517.774482297584,294.7521943054703,8053.905654266492,50.966769824492474,29.993538711437687,4.358497661294182,cruise_missile,2
2,64.0,-466.7117792724699,323.652114355965,8054.625777160194,51.06270302511406,28.899920050494714,0.7201228937015749,cruise_missile,2
2,65.0,-416.1440572363382,351.13917247278863,8048.82361752717,50.56772203613175,27.48705811682364,-5.802159633023624,cruise_missile,2
2,66.0,-365.29670603617393,377.6657048900588,8040.217132931201,50.84735120016427,26.526532417270197,-8.60648459596866,cruise_missile,2
2,67.0,-316.18301409257873,403.86912378443816,8026.0374523181645,49.11369194359521,26.203418894379375,-14.179680613037313,cruise_missile,2
2,68.0,-267.81157660990164,429.7426624349106,8007.143349838932,48.371437482677116,25.87353865047241,-18.894102479232167,cruise_missile,2
2,69.0,-220.87305509902416,455.29246639455704,7984.6441653854945,46.93852151087748,25.54980395964645,-22.499184453437948,cruise_missile,2
2,70.0,-174.60905544035842,480.0964619568354,7958.374634874473,46.26399965866575,24.80399556227837,-26.269530511022165,cruise_missile,2
2,71.0,-127.50157956345252,503.9238574605603,7926.983173346081,47.107475876905895,23.82739550372491,-31.391461528391673,cruise_missile,2
2,72.0,-81.54478685038025,528.2884610644775,7890.777572842469,45.956792713072275,24.36460360391714,-36.20560050361092,cruise_missile,2
2,73.0,-35.60888924951419,553.3310733131171,7849.571256144533,45.935897600866056,25.042612248639713,-41.20631669793643,cruise_missile,2
2,74.0,9.24195520224189,578.2450850559183,7803.330161563796,44.85084445175608,24.91401174280112,-46.241094580737574,cruise_missile,2
2,75.0,54.380302752380004,603.2185677667919,7752.660510710704,45.138347550138114,24.973482710873657,-50.66965085309165,cruise_missile,2
2,76.0,98.97109470330003,627.3370122188404,7695.714940873127,44.59079195092003,24.11844445204854,-56.9455698375773,cruise_missile,2
2,77.0,142.5086452814281,650.0486018668105,7632.2613239999455,43.537550578128084,22.71158964797003,-63.45361687318075,cruise_missile,2
2,78.0,186.13574758297875,672.2200112116959,7565.112920178301,43.62710230155064,22.171409344885387,-67.14840382164488,cruise_missile,2
2,79.0,229.33553958147186,693.0913377808263,7494.1798302990655,43.19979199849311,20.87132656913036,-70.9330898792349,cruise_missile,2
2,80.0,272.24105569786957,714.3345621841754,7419.070149584026,42.90551611639772,21.243224403349164,-75.1096807150397,cruise_missile,2
2,81.0,314.8374032680794,736.0251588922307,7338.964662970978,42.596347570209836,21.690596708055292,-80.10548661304796,cruise_missile,2
2,82.0,357.46594759886284,757.5085563467202,7255.5204228887,42.62854433078341,21.48339745448953,-83.44424008227772,cruise_missile,2
2,83.0,399.66167813912875,779.3711513280438,7167.790134800432,42.19573054026594,21.86259498132362,-87.73028808826808,cruise_missile,2
2,84.0,439.8730232451183,800.3885942127409,7074.61745648018,40.21134510598953,21.01744288469722,-93.17267832025085,cruise_missile,2
2,85.0,478.9394564831313,820.3569668456308,6975.801544232011,39.06643323801304,19.968372632889864,-98.81591224816901,cruise_missile,2
2,86.0,517.4951282887504,840.5083558791093,6871.17181842403,38.55567180561908,20.151389033478466,-104.62972580798139,cruise_missile,2
2,87.0,554.9236970174982,858.2079159601894,6761.1502432179905,37.42856872874774,17.699560081080076,-110.02157520603915,cruise_missile,2
2,88.0,591.679235179869,876.7015897692753,6645.678995130112,36.755538162370875,18.49367380908589,-115.47124808787873,cruise_missile,2
2,89.0,627.4052830580736,893.8542873952068,6524.517128522577,35.7260478782046,17.15269762593154,-121.16186660753472,cruise_missile,2
2,90.0,662.8227976286711,911.9869704215445,6398.750129821294,35.4175145705975,18.132683026337613,-125.76699870128294,cruise_missile,2
2,91.0,696.9375206131996,929.3508453667844,6267.207412801812,34.11472298452854,17.36387494523986,-131.5427170194817,cruise_missile,2
2,92.0,729.9295837587669,946.0155118645545,6131.416343787835,32.992063145567265,16.664666497770067,-135.7910690139774,cruise_missile,2
2,93.0,762.9530721571962,962.0289542985386,5990.067489363777,33.02348839842932,16.013442433984054,-141.34885442405832,cruise_missile,2
2,94.0,796.1955542063998,978.4211377598459,5843.476468966176,33.24248204920369,16.3921834613074,-146.5910203976007,cruise_missile,2
2,95.0,828.3179893736228,993.4958152403968,5692.010513224496,32.12243516722293,15.074677480550882,-151.46595574168026,cruise_missile,2
2,96.0,859.6021472989689,1007.1127161879676,5535.211141660617,31.284157925346097,13.616900947570855,-156.79937156387967,cruise_missile,2
2,97.0,890.0712951815759,1019.9688979776143,5372.12118444329,30.469147882607007,12.856181789646744,-163.08995721732643,cruise_missile,2
2,98.0,919.9366558533387,1033.170940662766,5204.353805703439,29.865360671762772,13.202042685151653,-167.76737873985044,cruise_missile,2
2,99.0,951.5957179901981,1046.4319564518266,5030.987716136713,31.659062136859323,13.26101578906056,-173.36608956672666,cruise_missile,2
3,0.0,-3114.622009094188,11.327391468209896,7942.582198891471,38.157190805810025,5.879405217152326,0.0,cruise_missile,2
3,1.0,-3075.453924084533,17.538721853360183,7943.611855154693,39.168085009655165,6.211330385150286,1.0296562632221173,cruise_missile,2
3,2.0,-3036.791166918337,23.94018441379852,7945.663062031173,38.662757166196066,6.401462560438336,2.0512068764788514,cruise_missile,2
